fid,cid,PC1,PC2,PC3,PC4,PC5,PC6,percent.mt,sc_ge
HG00112,245,-0.0649857,-0.0721975,0.0930989,0.096849,0.102201,-0.0109156,0.7658192221169711,0.0
HG00112,246,-0.0649857,-0.0721975,0.0930989,0.096849,0.102201,-0.0109156,0.0222641822554514,0.0
HG00112,247,-0.0649857,-0.0721975,0.0930989,0.096849,0.102201,-0.0109156,0.7898280370418623,0.0
HG00112,248,-0.0649857,-0.0721975,0.0930989,0.096849,0.102201,-0.0109156,0.0378762332060089,0.0
HG00112,249,-0.0649857,-0.0721975,0.0930989,0.096849,0.102201,-0.0109156,0.585226684635762,0.0
HG00112,250,-0.0649857,-0.0721975,0.0930989,0.096849,0.102201,-0.0109156,0.0658325050003001,0.0
HG00118,251,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.5023331820688253,0.0
HG00118,252,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.5860663085023509,0.0
HG00118,253,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.6446392043820421,0.0
HG00118,254,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.561826002529051,1.0
HG00118,255,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.8862753316044539,0.0
HG00118,256,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.2761360609548223,0.0
HG00118,257,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.5609049121008699,1.0
HG00118,258,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.5453683610634212,1.0
HG00118,259,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.6712293342262357,1.0
HG00118,260,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.5845514146434255,0.0
HG00118,261,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.1899357597809809,0.0
HG00118,262,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.4402099765570715,0.0
HG00118,263,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.589641731353479,0.0
HG00118,264,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.46496315694689,1.0
HG00118,265,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.7677319186897639,0.0
HG00118,266,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.1775953689756783,0.0
HG00118,267,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.9504487176366276,0.0
HG00118,268,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.3941029957308316,0.0
HG00118,269,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.6406196601694405,0.0
HG00118,270,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.6177992553314252,0.0
HG00118,271,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.814860657197412,0.0
HG00118,272,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.6683976281452438,0.0
HG00118,273,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.6839910638707537,1.0
HG00118,274,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.061280076193686,0.0
HG00118,275,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.3741850844858347,1.0
HG00118,276,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.9738579932064096,0.0
HG00118,277,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.490194222061212,0.0
HG00118,278,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.1567625589246936,0.0
HG00118,279,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.5502459442668665,1.0
HG00118,280,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.3015694311975123,0.0
HG00118,281,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.1733907805949108,0.0
HG00118,282,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.8302004282112178,1.0
HG00118,283,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.516685076935177,0.0
HG00118,284,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.5650047272201382,0.0
HG00118,285,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.6713829173137359,1.0
HG00118,286,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.9105935099131404,0.0
HG00118,287,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.6184303145007187,0.0
HG00118,288,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.8453017820824584,1.0
HG00118,289,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.5667956891869228,0.0
HG00118,290,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.9712857605581888,0.0
HG00118,291,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.4299552808783726,0.0
HG00118,292,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.374054383110629,1.0
HG00118,293,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.0346352611589374,0.0
HG00118,294,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.699890215808037,0.0
HG00118,295,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.8463844407871834,0.0
HG00118,296,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.6883793488639126,0.0
HG00118,297,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.8245800035502724,0.0
HG00118,298,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.0660614160027758,0.0
HG00118,299,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.4508501395696784,0.0
HG00118,300,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.9374543518975468,0.0
HG00119,301,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.9701441444552242,0.0
HG00119,302,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.6562083311039789,0.0
HG00119,303,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.5563229956066651,0.0
HG00119,304,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.9825352871481297,0.0
HG00119,305,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.5138512311842379,2.0
HG00119,306,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.6349146008162473,2.0
HG00119,307,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.9329872704292042,0.0
HG00119,308,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.6302324859360624,0.0
HG00119,309,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.2145056685975946,1.0
HG00119,310,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.3118632573296043,0.0
HG00119,311,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.9257447760027228,0.0
HG00119,312,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.3655573537460554,1.0
HG00119,313,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.5607454488928477,0.0
HG00119,314,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.952943709496763,1.0
HG00119,315,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.2362475726193764,0.0
HG00119,316,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.7044093016483414,1.0
HG00119,317,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.4077317429756463,2.0
HG00119,318,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.2670430530933698,0.0
HG00119,319,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.4859730724672187,0.0
HG00119,320,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.1119585884374945,2.0
HG00119,321,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.8393416482308307,1.0
HG00119,322,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.1399029346271956,0.0
HG00119,323,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.1806311466797139,1.0
HG00119,324,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.2816058329335849,0.0
HG00119,325,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.429015192401923,0.0
HG00119,326,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.7569934275651166,0.0
HG00119,327,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.0097978039545312,1.0
HG00119,328,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.9375908761068924,1.0
HG00119,329,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.1925014968262121,0.0
HG00119,330,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.2348996909142161,0.0
HG00119,331,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.7051012679295081,0.0
HG00119,332,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.5716061905907434,1.0
HG00119,333,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.1749357780119527,0.0
HG00119,334,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.0935891806070918,2.0
HG00119,335,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.8964694918489265,0.0
HG00119,336,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.4895929485836935,0.0
HG00119,337,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.2652395697402085,0.0
HG00119,338,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.5021363537360322,0.0
HG00119,339,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.1225242341841573,0.0
HG00119,340,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.7585342442891577,0.0
HG00119,341,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.3353022088369818,0.0
HG00119,342,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.8771918923541115,0.0
HG00119,343,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.699931723822186,0.0
HG00119,344,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.1327169098233364,0.0
HG00119,345,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.4169159300407065,0.0
HG00119,346,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.5922674631222705,0.0
HG00119,347,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.975111010727391,0.0
HG00119,348,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.5916372521181118,0.0
HG00119,349,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.9518190981066288,0.0
HG00119,350,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.8902516079842755,0.0
HG00128,351,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.4735505609557299,0.0
HG00128,352,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.5362357337204442,0.0
HG00128,353,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.0692559789400837,1.0
HG00128,354,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.2678800123753357,1.0
HG00128,355,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.2726352772462453,0.0
HG00128,356,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.1893655062860562,0.0
HG00128,357,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.1191174699608936,1.0
HG00128,358,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.8109008886951014,0.0
HG00128,359,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.6389202538967061,0.0
HG00128,360,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.2086581735758654,1.0
HG00128,361,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.4435701509436457,0.0
HG00128,362,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.1321044885539134,0.0
HG00128,363,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.6119994572302467,0.0
HG00128,364,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.7659143721490665,0.0
HG00128,365,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.9072120946124552,0.0
HG00128,366,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.0888522588105702,1.0
HG00128,367,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.4257450004609213,0.0
HG00128,368,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.3204674185707789,0.0
HG00128,369,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.0695940211758218,0.0
HG00128,370,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.9371271803320328,0.0
HG00128,371,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.8636257064064049,0.0
HG00128,372,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.1641019214539731,0.0
HG00128,373,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.7794922402044652,0.0
HG00128,374,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.0106671986204948,1.0
HG00128,375,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.2425629363604717,0.0
HG00128,376,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.136528601174972,1.0
HG00128,377,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.0108330318040972,0.0
HG00128,378,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.317391842066738,1.0
HG00128,379,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.0915165017735775,1.0
HG00128,380,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.5086028192812254,0.0
HG00128,381,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.7850433180562166,0.0
HG00128,382,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.8596401747670421,0.0
HG00128,383,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.3070892532321101,1.0
HG00128,384,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.1842069070507757,0.0
HG00128,385,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.6116425827631727,0.0
HG00128,386,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.3425676500265104,1.0
HG00128,387,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.5631230167063961,0.0
HG00128,388,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.3654839985457414,0.0
HG00128,389,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.1475239307393243,0.0
HG00128,390,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.4061572869900064,0.0
HG00128,391,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.287062714551924,0.0
HG00128,392,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.2857986744009916,0.0
HG00128,393,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.2973213299432243,0.0
HG00128,394,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.7513292681951014,0.0
HG00128,395,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.9291486978113516,1.0
HG00128,396,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.3259276201947609,1.0
HG00128,397,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.8274672379170122,1.0
HG00128,398,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.8205713332491433,0.0
HG00128,399,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.1553097445963455,0.0
HG00128,400,0.0133757,0.1357,-0.0413486,-0.150738,-0.0462387,0.0636872,0.3206568528740063,1.0
HG00129,401,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.530072005038335,1.0
HG00129,402,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.798526587338025,0.0
HG00129,403,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.1058627034779015,0.0
HG00129,404,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.0497717988937022,0.0
HG00129,405,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.7105281787915938,0.0
HG00129,406,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.2340626102005052,1.0
HG00129,407,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.635455620151047,0.0
HG00129,408,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.2988378296689538,0.0
HG00129,409,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.9150131853287224,1.0
HG00129,410,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.6549280928717514,0.0
HG00129,411,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.8640365046335355,2.0
HG00129,412,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.1515312535512553,0.0
HG00129,413,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.4419882017728282,2.0
HG00129,414,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.6602622776960134,0.0
HG00129,415,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.132026022140318,0.0
HG00129,416,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.1247061116670333,0.0
HG00129,417,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.4037368798146962,0.0
HG00129,418,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.2812951528774104,0.0
HG00129,419,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.3741664410731098,1.0
HG00129,420,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.2970430448326702,1.0
HG00129,421,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.788036032909477,1.0
HG00129,422,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.6779272902857002,0.0
HG00129,423,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.7107235375050291,0.0
HG00129,424,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.8277431854006575,1.0
HG00129,425,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.2133073192982485,0.0
HG00129,426,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.7743268258916872,2.0
HG00129,427,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.994146221136084,0.0
HG00129,428,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.795487561830282,1.0
HG00129,429,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.926346841207558,0.0
HG00129,430,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.6145206205475331,1.0
HG00129,431,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.5283534780715553,1.0
HG00129,432,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.8936815710217233,1.0
HG00129,433,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.3692063096920778,1.0
HG00129,434,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.4390312544233394,1.0
HG00129,435,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.1029798103162299,2.0
HG00129,436,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.2762668011506664,0.0
HG00129,437,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.7551934123655015,0.0
HG00129,438,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.6847407193235572,0.0
HG00129,439,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.8020167751396339,1.0
HG00129,440,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.1934031862198081,0.0
HG00129,441,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.3058903305493518,2.0
HG00129,442,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.1361544604488017,0.0
HG00129,443,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.6017888159068085,2.0
HG00129,444,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.4782202756814404,2.0
HG00129,445,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.1029796552435746,0.0
HG00129,446,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.8932511902090193,0.0
HG00129,447,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.9911276985246084,0.0
HG00129,448,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.4746924397230261,0.0
HG00129,449,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.1189031287918824,1.0
HG00129,450,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.1929516919968276,0.0
HG00149,451,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.8653456632662804,0.0
HG00149,452,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.4618962457115046,1.0
HG00149,453,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.9989333137631295,0.0
HG00149,454,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.4905682844682532,0.0
HG00149,455,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.5109411871640648,0.0
HG00149,456,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.9536964574335128,0.0
HG00149,457,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.5783178991532373,0.0
HG00149,458,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.3050905763790218,0.0
HG00149,459,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.5484292388221642,1.0
HG00149,460,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.724592042648117,0.0
HG00149,461,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.1382083466717771,0.0
HG00149,462,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.4477606486410012,0.0
HG00149,463,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.4907090941271919,1.0
HG00149,464,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.4066130818515721,0.0
HG00149,465,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.3105012486907991,0.0
HG00149,466,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.2185966204542094,1.0
HG00149,467,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.1106252719889316,1.0
